TheMousesWedding_03_001|once there was a family of mice father mouse mother mouse and little miss mouse|once there was a family of mice father mouse mother mouse and little miss mouse
TheMousesWedding_04_001|and then one day miss mouse wasn't so little anymore|and then one day miss mouse wasn't so little anymore
TheMousesWedding_04_002|goodness me|goodness me
TheMousesWedding_04_003|said father mouse|said father mouse
TheMousesWedding_04_004|it's time you got married|it's time you got married
TheMousesWedding_04_005|pack your bag he said|pack your bag he said
TheMousesWedding_04_006|we're going on a journey|we're going on a journey
TheMousesWedding_05_001|we must find you the best most powerful husband in the world|we must find you the best most powerful husband in the world
TheMousesWedding_05_002|who could that be|who could that be
TheMousesWedding_05_003|asked miss mouse|asked miss mouse
TheMousesWedding_06_001|father mouse thought for a moment|father mouse thought for a moment
TheMousesWedding_06_002|the sun|the sun
TheMousesWedding_06_003|he said|he said
TheMousesWedding_06_004|he makes our days bright and warm and helps the flowers grow|he makes our days bright and warm and helps the flowers grow
TheMousesWedding_06_005|let's ask him|let's ask him
TheMousesWedding_07_001|the mouse family climbed a high mountain|the mouse family climbed a high mountain
TheMousesWedding_07_002|are we nearly there yet|are we nearly there yet
TheMousesWedding_07_003|they waited until evening when the sun was low in the sky|they waited until evening when the sun was low in the sky
TheMousesWedding_08_001|oh mister sun said father mouse|oh mister sun said father mouse
TheMousesWedding_08_002|you are more powerful than anyone else in the world aren't you|you are more powerful than anyone else in the world aren't you
TheMousesWedding_08_003|powerful|powerful
TheMousesWedding_08_004|me|me
TheMousesWedding_08_005|said the sun|said the sun
TheMousesWedding_08_006|oh no i don't think so|oh no i don't think so
TheMousesWedding_09_001|look at that cloud said the sun|look at that cloud said the sun
TheMousesWedding_09_002|he can cover my face and block all my light and warmth|he can cover my face and block all my light and warmth
TheMousesWedding_09_003|there's nothing i can do|there's nothing i can do
TheMousesWedding_09_004|well then we must talk to the cloud said father mouse|well then we must talk to the cloud said father mouse
TheMousesWedding_10_001|the mouse family went a little way down the mountain and slept until morning|the mouse family went a little way down the mountain and slept until morning
TheMousesWedding_10_002|when they woke up there was the cloud resting on the mountain top|when they woke up there was the cloud resting on the mountain top
TheMousesWedding_11_001|oh mister cloud said father mouse|oh mister cloud said father mouse
TheMousesWedding_11_002|you are more powerful than anyone else in the world aren't you|you are more powerful than anyone else in the world aren't you
TheMousesWedding_11_003|powerful|powerful
TheMousesWedding_11_004|me|me
TheMousesWedding_11_005|said the cloud|said the cloud
TheMousesWedding_11_006|oh no i don't think so|oh no i don't think so
TheMousesWedding_12_001|wait until the wind blows said the cloud|wait until the wind blows said the cloud
TheMousesWedding_12_002|he can push me around this way and that way|he can push me around this way and that way
TheMousesWedding_12_003|there's nothing i can do|there's nothing i can do
TheMousesWedding_12_004|well then we must talk to the wind said father mouse|well then we must talk to the wind said father mouse
TheMousesWedding_13_001|mother mouse gave everyone some crumbs for breakfast and the mice waited|mother mouse gave everyone some crumbs for breakfast and the mice waited
TheMousesWedding_13_002|the wind soon rose and blew the cloud away|the wind soon rose and blew the cloud away
TheMousesWedding_14_001|oh mister wind said father mouse|oh mister wind said father mouse
TheMousesWedding_14_002|you are more powerful than anyone else in the world aren't you|you are more powerful than anyone else in the world aren't you
TheMousesWedding_14_003|powerful|powerful
TheMousesWedding_14_004|me|me
TheMousesWedding_14_005|said the wind|said the wind
TheMousesWedding_14_006|oh no i don't think so|oh no i don't think so
TheMousesWedding_15_001|up here i can blow where i like said the wind|up here i can blow where i like said the wind
TheMousesWedding_15_002|but when i meet a wall there's nothing i can do|but when i meet a wall there's nothing i can do
TheMousesWedding_15_003|well then we must talk to a wall said father mouse|well then we must talk to a wall said father mouse
TheMousesWedding_15_004|talk to a wall|talk to a wall
TheMousesWedding_16_001|the mouse family set off down the mountain|the mouse family set off down the mountain
TheMousesWedding_16_002|after a while they came to a high wall|after a while they came to a high wall
TheMousesWedding_17_001|oh mister wall said father mouse|oh mister wall said father mouse
TheMousesWedding_17_002|you are more powerful than anyone else in the world aren't you|you are more powerful than anyone else in the world aren't you
TheMousesWedding_17_003|powerful|powerful
TheMousesWedding_17_004|me|me
TheMousesWedding_17_005|said the wall|said the wall
TheMousesWedding_17_006|oh no i don't think so|oh no i don't think so
TheMousesWedding_18_001|i may look strong and tall said the wall but i can feel a little mouse nibbling me to dust|i may look strong and tall said the wall but i can feel a little mouse nibbling me to dust
TheMousesWedding_18_002|there's nothing i can do|there's nothing i can do
TheMousesWedding_18_003|well then we must talk to the mouse said father mouse|well then we must talk to the mouse said father mouse
TheMousesWedding_19_001|oh yes please let's talk to the mouse said miss mouse|oh yes please let's talk to the mouse said miss mouse
TheMousesWedding_19_002|they made their way along the wall|they made their way along the wall
TheMousesWedding_19_003|there was a mousehole and a handsome young mouse|there was a mousehole and a handsome young mouse
TheMousesWedding_19_004|miss mouse smiled at him|miss mouse smiled at him
TheMousesWedding_20_001|oh mister mouse said father mouse|oh mister mouse said father mouse
TheMousesWedding_20_002|you are more powerful than anyone else in the world aren't you|you are more powerful than anyone else in the world aren't you
TheMousesWedding_20_003|well the mouse began|well the mouse began
TheMousesWedding_20_004|you're more powerful than the wall said miss mouse quickly|you're more powerful than the wall said miss mouse quickly
TheMousesWedding_21_001|who is more powerful than the wind added mother mouse|who is more powerful than the wind added mother mouse
TheMousesWedding_21_002|who is more powerful than the cloud said father mouse|who is more powerful than the cloud said father mouse
TheMousesWedding_22_001|who is more powerful than the sun|who is more powerful than the sun
TheMousesWedding_22_002|finished miss mouse|finished miss mouse
TheMousesWedding_22_003|oh said the handsome young mouse|oh said the handsome young mouse
TheMousesWedding_22_004|then i suppose i am|then i suppose i am
TheMousesWedding_23_001|in that case said father mouse will you marry my daughter|in that case said father mouse will you marry my daughter
TheMousesWedding_23_002|i'd love to|i'd love to
TheMousesWedding_23_003|said the handsome young mouse|said the handsome young mouse
TheMousesWedding_24_001|so the mice were married next to the wall|so the mice were married next to the wall
TheMousesWedding_24_002|the sun and the cloud and the wind all came to the wedding|the sun and the cloud and the wind all came to the wedding
TheMousesWedding_24_003|but not all at once|but not all at once
TheMousesWedding_25_001|the mouses wedding was read by lesly sims and produced by mairi mackinnon|the mouses wedding was read by lesly sims and produced by mairi mackinnon
TheMousesWedding_25_002|with sound production by beth punter for the classical recording company|with sound production by beth punter for the classical recording company
TheMousesWedding_25_003|this is an usborne audio production|this is an usborne audio production
TheMusiciansOfBremen_01_001|the musicians of bremen|the musicians of bremen
TheMusiciansOfBremen_01_002|retold by susanna davidson|retold by susanna davidson
TheMusiciansOfBremen_01_003|when you hear this sound|when you hear this sound
TheMusiciansOfBremen_01_004|turn the page|turn the page
TheMusiciansOfBremen_02_001|once upon a time there was a very mean man|once upon a time there was a very mean man
TheMusiciansOfBremen_02_002|come on|come on
TheMusiciansOfBremen_02_003|he was mean to his donkey|he was mean to his donkey
TheMusiciansOfBremen_03_001|he was mean to his dog|he was mean to his dog
TheMusiciansOfBremen_03_002|here's your supper|here's your supper
TheMusiciansOfBremen_03_003|he was mean to his cat|he was mean to his cat
TheMusiciansOfBremen_04_001|he was very mean to his rooster|he was very mean to his rooster
TheMusiciansOfBremen_04_002|i'll get him tomorrow|i'll get him tomorrow
TheMusiciansOfBremen_04_003|we'll put him in the pot and eat him for lunch|we'll put him in the pot and eat him for lunch
TheMusiciansOfBremen_04_004|he's getting too old|he's getting too old
TheMusiciansOfBremen_05_001|that evening the rooster crowed as hard as he could|that evening the rooster crowed as hard as he could
TheMusiciansOfBremen_05_002|what are you doing|what are you doing
TheMusiciansOfBremen_05_003|asked the dog|asked the dog
TheMusiciansOfBremen_05_004|it's nearly night|it's nearly night
TheMusiciansOfBremen_06_001|i'm crowing for the last time said the rooster|i'm crowing for the last time said the rooster
TheMusiciansOfBremen_06_002|tomorrow i'll be rooster stew|tomorrow i'll be rooster stew
TheMusiciansOfBremen_06_003|the master is putting me in his cooking pot|the master is putting me in his cooking pot
TheMusiciansOfBremen_06_004|oh no he's not|oh no he's not
TheMusiciansOfBremen_06_005|said the donkey|said the donkey
TheMusiciansOfBremen_06_006|he must be stopped|he must be stopped
TheMusiciansOfBremen_07_001|let's run away|let's run away
TheMusiciansOfBremen_07_002|we can go to bremen and join the town band|we can go to bremen and join the town band
TheMusiciansOfBremen_07_003|i'll play the violin|i'll play the violin
TheMusiciansOfBremen_07_004|i'll play the didgeridoo|i'll play the didgeridoo
TheMusiciansOfBremen_07_005|you can sing|you can sing
TheMusiciansOfBremen_08_001|the four friends set off at once|the four friends set off at once
TheMusiciansOfBremen_08_002|they walked until they came to a deep dark forest|they walked until they came to a deep dark forest
TheMusiciansOfBremen_08_003|we'll have to sleep here tonight said the donkey|we'll have to sleep here tonight said the donkey
TheMusiciansOfBremen_08_004|i'm hungry|i'm hungry
TheMusiciansOfBremen_08_005|i'm cold|i'm cold
TheMusiciansOfBremen_08_006|i'm scared|i'm scared
TheMusiciansOfBremen_09_001|wait|wait
TheMusiciansOfBremen_09_002|called the rooster|called the rooster
TheMusiciansOfBremen_09_003|i see a light|i see a light
TheMusiciansOfBremen_09_004|it's coming from a cottage|it's coming from a cottage
TheMusiciansOfBremen_09_005|the four friends crept closer|the four friends crept closer
TheMusiciansOfBremen_09_006|the donkey looked inside|the donkey looked inside
TheMusiciansOfBremen_09_007|what do you see|what do you see
TheMusiciansOfBremen_09_008|asked the dog|asked the dog
TheMusiciansOfBremen_10_001|food and drink said the donkey|food and drink said the donkey
TheMusiciansOfBremen_10_002|oooh|oooh
TheMusiciansOfBremen_10_003|and a gang of robbers|and a gang of robbers
TheMusiciansOfBremen_10_004|oh|oh
TheMusiciansOfBremen_10_005|if only we could get inside said the dog|if only we could get inside said the dog
TheMusiciansOfBremen_10_006|we can|we can
TheMusiciansOfBremen_10_007|said the donkey|said the donkey
TheMusiciansOfBremen_10_008|here's my plan|here's my plan
TheMusiciansOfBremen_11_001|the donkey stood near the window|the donkey stood near the window
TheMusiciansOfBremen_11_002|the dog leaped on the donkey's back|the dog leaped on the donkey's back
TheMusiciansOfBremen_11_003|the cat climbed on top of the dog|the cat climbed on top of the dog
TheMusiciansOfBremen_11_004|and the rooster flew on top of the cat|and the rooster flew on top of the cat
TheMusiciansOfBremen_12_001|one two three said the donkey|one two three said the donkey
TheMusiciansOfBremen_13_001|the donkey the dog the cat and the rooster burst into the room|the donkey the dog the cat and the rooster burst into the room
TheMusiciansOfBremen_14_001|help|help
TheMusiciansOfBremen_14_002|cried the robbers|cried the robbers
TheMusiciansOfBremen_14_003|run for your lives|run for your lives
TheMusiciansOfBremen_14_004|perfect|perfect
TheMusiciansOfBremen_15_001|they ate and ate and ate and ate|they ate and ate and ate and ate
TheMusiciansOfBremen_16_001|and then they slept|and then they slept
TheMusiciansOfBremen_17_001|the robbers saw the lights go out|the robbers saw the lights go out
TheMusiciansOfBremen_17_002|we shouldn't have run away said the robber chief|we shouldn't have run away said the robber chief
TheMusiciansOfBremen_17_003|come here little robber|come here little robber
TheMusiciansOfBremen_17_004|go and see what's happening in the house|go and see what's happening in the house
TheMusiciansOfBremen_18_001|the smallest robber crept into the kitchen|the smallest robber crept into the kitchen
TheMusiciansOfBremen_18_002|he saw the shining eyes of the cat|he saw the shining eyes of the cat
TheMusiciansOfBremen_18_003|burning coals|burning coals
TheMusiciansOfBremen_18_004|he thought|he thought
TheMusiciansOfBremen_18_005|i'll use them to light my candle|i'll use them to light my candle
TheMusiciansOfBremen_19_001|he put his candle in the cat's eyes and she leaped at his face|he put his candle in the cat's eyes and she leaped at his face
TheMusiciansOfBremen_19_002|the robber ran to the door where the dog bit his leg|the robber ran to the door where the dog bit his leg
TheMusiciansOfBremen_20_001|the robber ran across the yard and into the donkey|the robber ran across the yard and into the donkey
TheMusiciansOfBremen_21_001|screeched the rooster flying across the roof|screeched the rooster flying across the roof
TheMusiciansOfBremen_21_002|screamed the robber running away as fast as he could|screamed the robber running away as fast as he could
TheMusiciansOfBremen_22_001|there's a horrible witch in the house he panted|there's a horrible witch in the house he panted
TheMusiciansOfBremen_22_002|she spat at me and scratched me|she spat at me and scratched me
TheMusiciansOfBremen_23_001|there was a man with a knife by the door|there was a man with a knife by the door
TheMusiciansOfBremen_23_002|he stabbed me in the leg|he stabbed me in the leg
TheMusiciansOfBremen_23_003|in the yard there's a big black monster|in the yard there's a big black monster
TheMusiciansOfBremen_23_004|he beat me with his club|he beat me with his club
TheMusiciansOfBremen_24_001|the robbers never went back to the house again|the robbers never went back to the house again
TheMusiciansOfBremen_24_002|as for the four friends they never did go to bremen|as for the four friends they never did go to bremen
TheMusiciansOfBremen_24_003|and they never did become musicians|and they never did become musicians
TheMusiciansOfBremen_24_004|they liked the house so much they stayed there for the rest of their lives|they liked the house so much they stayed there for the rest of their lives
TheMusiciansOfBremen_25_001|the musicians of bremen was first written down by two brothers jacob and wilhelm grimm|the musicians of bremen was first written down by two brothers jacob and wilhelm grimm
TheMusiciansOfBremen_25_002|they lived in germany around two hundred years ago|they lived in germany around two hundred years ago
TheMusiciansOfBremen_25_003|together they collected hundreds of stories|together they collected hundreds of stories
TheMusiciansOfBremen_26_001|the musicians of bremen was read by lesley sims and produced by mary mackinnon|the musicians of bremen was read by lesley sims and produced by mary mackinnon
TheMusiciansOfBremen_26_002|with sound production by beth punter for the classical recording company|with sound production by beth punter for the classical recording company
TheMusiciansOfBremen_26_003|this is an usborne audio production|this is an usborne audio production
TheReluctantDragon_01_001|the reluctant dragon|the reluctant dragon
TheReluctantDragon_01_002|based on the story by kenneth graham adapted by katy dates|based on the story by kenneth graham adapted by katy dates
TheReluctantDragon_01_003|when you hear this sound|when you hear this sound
TheReluctantDragon_01_004|turn the page|turn the page
TheReluctantDragon_02_001|one evening long ago a shepherd ran home terrified|one evening long ago a shepherd ran home terrified
TheReluctantDragon_03_001|i saw something terrible he cried to his wife and son it's as big as four horses|i saw something terrible he cried to his wife and son it's as big as four horses
TheReluctantDragon_03_002|it has long sharp claws a long pointy tail and shiny blue scales all over its body|it has long sharp claws a long pointy tail and shiny blue scales all over its body
TheReluctantDragon_04_001|his son looked up from his book|his son looked up from his book
TheReluctantDragon_04_002|that sounds like a dragon he said|that sounds like a dragon he said
TheReluctantDragon_04_003|a dragon|a dragon
TheReluctantDragon_04_004|yelped the wife|yelped the wife
TheReluctantDragon_04_005|a dragon|a dragon
TheReluctantDragon_04_006|said the shepherd|said the shepherd
TheReluctantDragon_04_007|that does not sound good|that does not sound good
TheReluctantDragon_05_001|the boy wasn't scared|the boy wasn't scared
TheReluctantDragon_05_002|the next day he set off up the hill to find the dragon|the next day he set off up the hill to find the dragon
TheReluctantDragon_05_003|bye don't worry he might be friendly thought the boy|bye don't worry he might be friendly thought the boy
TheReluctantDragon_06_001|the dragon was friendly and he was thrilled to see the boy|the dragon was friendly and he was thrilled to see the boy
TheReluctantDragon_06_002|it's beautiful here but it does get lonely|it's beautiful here but it does get lonely
TheReluctantDragon_06_003|the boy smiled|the boy smiled
TheReluctantDragon_06_004|he sat down and asked the dragon all kinds of questions|he sat down and asked the dragon all kinds of questions
TheReluctantDragon_07_001|the dragon told stories of long long ago|the dragon told stories of long long ago
TheReluctantDragon_07_002|there were dangerous dragons everywhere|there were dangerous dragons everywhere
TheReluctantDragon_07_003|and brave knights fought them to rescue princesses|and brave knights fought them to rescue princesses
TheReluctantDragon_07_004|the boy came back every day to hear the stories|the boy came back every day to hear the stories
TheReluctantDragon_08_001|but then the villagers found out about the dragon|but then the villagers found out about the dragon
TheReluctantDragon_08_002|they were terrified|they were terrified
TheReluctantDragon_08_003|slay the dragon|slay the dragon
TheReluctantDragon_08_004|ban the dragon|ban the dragon
TheReluctantDragon_08_005|banish the dragon|banish the dragon
TheReluctantDragon_08_006|slay the dragon|slay the dragon
TheReluctantDragon_08_007|banish the dragon|banish the dragon
TheReluctantDragon_08_008|slay the dragon|slay the dragon
TheReluctantDragon_08_009|the boy ran straight to the dragon|the boy ran straight to the dragon
TheReluctantDragon_08_010|the villagers want to get rid of you|the villagers want to get rid of you
TheReluctantDragon_08_011|he panted|he panted
TheReluctantDragon_08_012|but i wouldn't hurt a fly|but i wouldn't hurt a fly
TheReluctantDragon_09_001|that afternoon the boy heard even worse news|that afternoon the boy heard even worse news
TheReluctantDragon_09_002|he's here|he's here
TheReluctantDragon_09_003|who's here|who's here
TheReluctantDragon_09_004|saint george the dragon killer|saint george the dragon killer
TheReluctantDragon_09_005|he is going to fight the dragon|he is going to fight the dragon
TheReluctantDragon_09_006|the boy rushed back to the dragon|the boy rushed back to the dragon
TheReluctantDragon_10_001|saint george the dragon killer wants to fight you gasped the boy|saint george the dragon killer wants to fight you gasped the boy
TheReluctantDragon_10_002|and he has the longest spear i've ever seen|and he has the longest spear i've ever seen
TheReluctantDragon_10_003|but i don't like fighting|but i don't like fighting
TheReluctantDragon_11_001|i'll just hide in my cave until he goes away said the dragon|i'll just hide in my cave until he goes away said the dragon
TheReluctantDragon_11_002|you can't|you can't
TheReluctantDragon_11_003|cried the boy|cried the boy
TheReluctantDragon_11_004|everyone wants a fight|everyone wants a fight
TheReluctantDragon_11_005|the dragon yawned|the dragon yawned
TheReluctantDragon_11_006|i'm sure you'll think of something he said|i'm sure you'll think of something he said
TheReluctantDragon_12_001|the boy walked slowly back down to the village|the boy walked slowly back down to the village
TheReluctantDragon_12_002|a crowd of villagers was telling george about the dragon|a crowd of villagers was telling george about the dragon
TheReluctantDragon_12_003|he eats ten sheep for breakfast|he eats ten sheep for breakfast
TheReluctantDragon_12_004|he burned down five houses|he burned down five houses
TheReluctantDragon_13_001|it's not true|it's not true
TheReluctantDragon_13_002|said the boy|said the boy
TheReluctantDragon_13_003|the dragon wouldn't hurt a fly|the dragon wouldn't hurt a fly
TheReluctantDragon_13_004|but everyone wants a fight said george|but everyone wants a fight said george
TheReluctantDragon_13_005|what can i do|what can i do
TheReluctantDragon_13_006|follow me said the boy|follow me said the boy
TheReluctantDragon_13_007|and he took george to meet the dragon|and he took george to meet the dragon
TheReluctantDragon_14_001|what a perfect place for a fight said george|what a perfect place for a fight said george
TheReluctantDragon_14_002|no fighting said the dragon firmly|no fighting said the dragon firmly
TheReluctantDragon_14_003|not even a pretend fight|not even a pretend fight
TheReluctantDragon_14_004|asked the boy|asked the boy
TheReluctantDragon_14_005|maybe said the dragon|maybe said the dragon
TheReluctantDragon_15_001|the boy turned to george|the boy turned to george
TheReluctantDragon_15_002|do you promise not to hurt him|do you promise not to hurt him
TheReluctantDragon_15_003|well it has to look real said george|well it has to look real said george
TheReluctantDragon_15_004|will there be a feast afterwards|will there be a feast afterwards
TheReluctantDragon_15_005|asked the dragon|asked the dragon
TheReluctantDragon_15_006|there will and you can come promised george|there will and you can come promised george
TheReluctantDragon_16_001|the next morning lots of villagers arrived to watch the fight|the next morning lots of villagers arrived to watch the fight
TheReluctantDragon_16_002|the boy waited nervously by the dragon's cave|the boy waited nervously by the dragon's cave
TheReluctantDragon_17_001|they cheered and waved when saint george rode into view|they cheered and waved when saint george rode into view
TheReluctantDragon_17_002|but where was the dragon|but where was the dragon
TheReluctantDragon_17_003|then a roar echoed around the hills|then a roar echoed around the hills
TheReluctantDragon_17_004|flames filled the air|flames filled the air
TheReluctantDragon_18_001|everyone gasped as the dragon appeared|everyone gasped as the dragon appeared
TheReluctantDragon_18_002|his scales sparkled and he breathed out fire|his scales sparkled and he breathed out fire
TheReluctantDragon_18_003|charge|charge
TheReluctantDragon_18_004|cried george|cried george
TheReluctantDragon_18_005|he galloped hard his spear held high|he galloped hard his spear held high
TheReluctantDragon_19_001|the dragon bounded up|the dragon bounded up
TheReluctantDragon_19_002|and they shot past each other|and they shot past each other
TheReluctantDragon_19_003|missed|missed
TheReluctantDragon_19_004|yelled the crowd|yelled the crowd
TheReluctantDragon_19_005|george and the dragon turned around and charged again|george and the dragon turned around and charged again
TheReluctantDragon_20_001|this time there was no way they could miss|this time there was no way they could miss
TheReluctantDragon_20_002|clatter|clatter
TheReluctantDragon_20_003|bang|bang
TheReluctantDragon_20_004|ouf|ouf
TheReluctantDragon_20_005|the dragon slumped to the ground|the dragon slumped to the ground
TheReluctantDragon_20_006|george towered over him|george towered over him
TheReluctantDragon_20_007|cut off his head|cut off his head
TheReluctantDragon_21_001|i think the dragon has learned his lesson george declared|i think the dragon has learned his lesson george declared
TheReluctantDragon_21_002|let's invite him to our feast|let's invite him to our feast
TheReluctantDragon_21_003|and he led the villagers the boy and the dragon back down the hill|and he led the villagers the boy and the dragon back down the hill
TheReluctantDragon_22_001|the boy was happy because his plan worked|the boy was happy because his plan worked
TheReluctantDragon_22_002|the villagers were happy because they'd seen a fight|the villagers were happy because they'd seen a fight
TheReluctantDragon_22_003|george was happy because he'd won|george was happy because he'd won
TheReluctantDragon_22_004|the dragon was happiest of all|the dragon was happiest of all
TheReluctantDragon_22_005|he had lots of new friends and a very full tummy|he had lots of new friends and a very full tummy
TheReluctantDragon_23_001|jolly night it's been he murmured and began to snore|jolly night it's been he murmured and began to snore
TheReluctantDragon_23_002|how will i get him home|how will i get him home
TheReluctantDragon_23_003|said the boy|said the boy
TheReluctantDragon_23_004|i'll help said george|i'll help said george
TheReluctantDragon_23_005|he gave the dragon a prod|he gave the dragon a prod
TheReluctantDragon_24_001|and they set off up the hill arm-in-arm the saint the dragon and the boy|and they set off up the hill arm-in-arm the saint the dragon and the boy
TheRunawayPancake_01_001|the runaway pancake retold by mary mackinnon|the runaway pancake retold by mary mackinnon
TheRunawayPancake_01_002|when you hear this sound|when you hear this sound
TheRunawayPancake_01_003|turn the page|turn the page
TheRunawayPancake_02_001|there was once a family with seven children and they were always hungry|there was once a family with seven children and they were always hungry
TheRunawayPancake_03_001|one day their mother decided to make pancakes for breakfast|one day their mother decided to make pancakes for breakfast
TheRunawayPancake_03_002|hmm i love pancakes|hmm i love pancakes
TheRunawayPancake_03_003|i'm starving|i'm starving
TheRunawayPancake_03_004|i could eat five pancakes|i could eat five pancakes
TheRunawayPancake_03_005|when will they be ready|when will they be ready
TheRunawayPancake_03_006|first she mixed flour eggs and milk|first she mixed flour eggs and milk
TheRunawayPancake_03_007|i could eat ten i could eat fifteen i could eat twenty|i could eat ten i could eat fifteen i could eat twenty
TheRunawayPancake_04_001|then she poured the mix into a pan to cook|then she poured the mix into a pan to cook
TheRunawayPancake_04_002|she tossed the first pancake up in the air and down again|she tossed the first pancake up in the air and down again
TheRunawayPancake_04_003|almost ready now|almost ready now
TheRunawayPancake_04_004|but the pancake didn't want to be eaten|but the pancake didn't want to be eaten
TheRunawayPancake_04_005|it jumped right out of the pan and rolled out of the door|it jumped right out of the pan and rolled out of the door
TheRunawayPancake_05_001|stop|stop
TheRunawayPancake_05_002|cried the mother|cried the mother
TheRunawayPancake_05_003|quick somebody catch it|quick somebody catch it
TheRunawayPancake_05_004|come back|come back
TheRunawayPancake_05_005|called the children and they all went running after it|called the children and they all went running after it
TheRunawayPancake_05_006|the pancake rolled out of the gate and into the road faster and faster|the pancake rolled out of the gate and into the road faster and faster
TheRunawayPancake_06_001|the dog was snoozing in his kennel when the pancake rolled past|the dog was snoozing in his kennel when the pancake rolled past
TheRunawayPancake_06_002|hm that pancake|hm that pancake
TheRunawayPancake_06_003|you look good he barked|you look good he barked
TheRunawayPancake_06_004|come here and let me taste you|come here and let me taste you
TheRunawayPancake_07_001|no|no
TheRunawayPancake_07_002|said the pancake and rolled on with the dog and all the family chasing behind|said the pancake and rolled on with the dog and all the family chasing behind
TheRunawayPancake_08_001|a rabbit in a field saw the pancake rolling past|a rabbit in a field saw the pancake rolling past
TheRunawayPancake_08_002|well i've never seen that before|well i've never seen that before
TheRunawayPancake_08_003|how fast you roll|how fast you roll
TheRunawayPancake_08_004|he said|he said
TheRunawayPancake_08_005|can i catch you|can i catch you
TheRunawayPancake_09_001|no no|no no
TheRunawayPancake_09_002|said the pancake and rolled on with the rabbit the dog and all the family chasing behind|said the pancake and rolled on with the rabbit the dog and all the family chasing behind
TheRunawayPancake_09_003|he he hee you can't stop me|he he hee you can't stop me
TheRunawayPancake_10_001|a duck on the stream saw the pancake rolling past|a duck on the stream saw the pancake rolling past
TheRunawayPancake_10_002|a pancake how tasty|a pancake how tasty
TheRunawayPancake_10_003|stop mister pancake|stop mister pancake
TheRunawayPancake_10_004|she called|she called
TheRunawayPancake_10_005|just let me try a tiny piece of you|just let me try a tiny piece of you
TheRunawayPancake_11_001|no no no|no no no
TheRunawayPancake_11_002|said the pancake and rolled on with the duck the rabbit the dog and all the family chasing behind|said the pancake and rolled on with the duck the rabbit the dog and all the family chasing behind
TheRunawayPancake_11_003|faster faster|faster faster
TheRunawayPancake_12_001|a cat in the farmyard saw the pancake roll past|a cat in the farmyard saw the pancake roll past
TheRunawayPancake_12_002|is it a game|is it a game
TheRunawayPancake_12_003|stop|stop
TheRunawayPancake_12_004|wait for me|wait for me
TheRunawayPancake_12_005|she called|she called
TheRunawayPancake_13_001|catch me if you can said the pancake and rolled on with the cat the duck the rabbit the dog and all the family chasing behind|catch me if you can said the pancake and rolled on with the cat the duck the rabbit the dog and all the family chasing behind
TheRunawayPancake_13_002|i'm delicious but you never catch me|i'm delicious but you never catch me
TheRunawayPancake_14_001|a goat in a meadow saw the pancake roll past|a goat in a meadow saw the pancake roll past
TheRunawayPancake_14_002|hm delicious|hm delicious
TheRunawayPancake_14_003|what a fine-looking pancake he said|what a fine-looking pancake he said
TheRunawayPancake_14_004|do you taste as good as you look|do you taste as good as you look
TheRunawayPancake_15_001|of course|of course
TheRunawayPancake_15_002|said the pancake and rolled on with the goat the cat the duck the rabbit the dog and all the family chasing behind|said the pancake and rolled on with the goat the cat the duck the rabbit the dog and all the family chasing behind
TheRunawayPancake_15_003|but you're not tasting me|but you're not tasting me
TheRunawayPancake_16_001|a fox in some bushes saw the pancake rolling past|a fox in some bushes saw the pancake rolling past
TheRunawayPancake_16_002|oh mister pancake he said|oh mister pancake he said
TheRunawayPancake_16_003|why is everyone chasing you|why is everyone chasing you
TheRunawayPancake_16_004|what have you done|what have you done
TheRunawayPancake_17_001|can't stop now said the pancake and it hitched a ride on a kite to escape the fox|can't stop now said the pancake and it hitched a ride on a kite to escape the fox
TheRunawayPancake_18_001|it landed at the edge of a forest|it landed at the edge of a forest
TheRunawayPancake_18_002|by the forest was a pig in a pen|by the forest was a pig in a pen
TheRunawayPancake_18_003|now the pig wanted to eat the pancake too but he was too clever to say so|now the pig wanted to eat the pancake too but he was too clever to say so
TheRunawayPancake_19_001|what's the hurry mister pancake|what's the hurry mister pancake
TheRunawayPancake_19_002|he asked|he asked
TheRunawayPancake_19_003|let me walk through the forest with you|let me walk through the forest with you
TheRunawayPancake_19_004|it's a dangerous place|it's a dangerous place
TheRunawayPancake_20_001|the pancake looked into the forest|the pancake looked into the forest
TheRunawayPancake_20_002|maybe the pig was right|maybe the pig was right
TheRunawayPancake_20_003|quickly|quickly
TheRunawayPancake_20_004|he gasped|he gasped
TheRunawayPancake_20_005|don't let them catch me|don't let them catch me
TheRunawayPancake_21_001|what did you say|what did you say
TheRunawayPancake_21_002|asked the pig|asked the pig
TheRunawayPancake_21_003|i said don't let them catch me|i said don't let them catch me
TheRunawayPancake_21_004|shouted the pancake|shouted the pancake
TheRunawayPancake_22_001|who|who
TheRunawayPancake_22_002|asked the pig|asked the pig
TheRunawayPancake_22_003|them|them
TheRunawayPancake_22_004|said the pancake|said the pancake
TheRunawayPancake_22_005|the fox the goat the cat the duck the rabbit the dog and all the family|the fox the goat the cat the duck the rabbit the dog and all the family
TheRunawayPancake_22_006|look right there|look right there
TheRunawayPancake_23_001|i'm sorry said the pig|i'm sorry said the pig
TheRunawayPancake_23_002|i can't hear you|i can't hear you
TheRunawayPancake_23_003|you'll have to come closer|you'll have to come closer
